iterations,cable_length
0,6216
1,6212
2,6212
3,6206
4,6138
5,6138
6,6094
7,6094
8,6094
9,6094
10,6094
11,6082
12,6082
13,6082
14,6082
15,6082
16,6048
17,6048
18,6048
19,6048
20,6048
21,6048
22,6048
23,6048
24,6048
25,6048
26,6048
27,6048
28,6048
29,6048
30,6048
31,6048
32,6048
33,6048
34,6048
35,6048
36,6048
37,6048
38,6048
39,6048
40,6048
41,6048
42,6048
43,6048
44,6048
45,6048
46,6048
47,6048
48,6048
49,6048
50,6048
51,6048
52,6048
53,6048
54,6048
55,6048
56,6048
57,6048
58,6048
59,6048
60,6048
61,6048
62,6048
63,6048
64,6048
65,6048
66,6048
67,6048
68,6048
69,6048
70,6048
71,6048
72,6048
73,6048
74,6048
75,6048
76,6048
77,6028
78,6028
79,6028
80,6026
81,6026
82,6026
83,6026
84,6026
85,6026
86,6026
87,6026
88,6026
89,6026
90,6026
91,6026
92,6026
93,6026
94,6026
95,6026
96,6026
97,6026
98,6026
99,6006
100,6006
101,6006
102,6006
103,6006
104,5988
105,5980
106,5962
107,5962
108,5962
109,5962
110,5926
111,5918
112,5856
113,5856
114,5856
115,5836
116,5818
117,5778
118,5776
119,5776
120,5762
121,5762
122,5762
123,5724
124,5724
125,5718
126,5718
127,5626
128,5584
129,5584
130,5584
131,5536
132,5536
133,5536
134,5536
135,5520
136,5502
137,5428
138,5398
139,5398
140,5398
141,5364
142,5364
143,5364
144,5364
145,5244
146,5236
147,5236
148,5196
149,5196
150,5194
151,5174
152,5128
153,5128
154,5128
155,5108
156,5102
157,5102
158,5090
159,5090
160,5090
161,5090
162,5090
163,5090
164,5090
165,5090
166,5070
167,5070
168,5070
169,5018
170,5018
171,5018
172,5012
173,5012
174,5012
175,4956
176,4956
177,4956
178,4956
179,4956
180,4956
181,4956
182,4956
183,4956
184,4956
185,4956
186,4956
187,4956
188,4956
189,4956
190,4956
191,4956
192,4956
193,4956
194,4956
195,4956
196,4956
197,4956
198,4956
199,4956
200,4956
201,4956
202,4956
203,4956
204,4956
205,4956
206,4956
207,4956
208,4956
209,4956
210,4948
211,4948
212,4948
213,4948
214,4948
215,4948
216,4948
217,4948
218,4948
219,4948
220,4948
221,4948
222,4948
223,4948
224,4948
225,4948
226,4948
227,4948
228,4948
229,4948
230,4948
231,4948
232,4948
233,4948
234,4948
235,4948
236,4948
237,4948
238,4948
239,4948
240,4948
241,4948
242,4948
243,4948
244,4948
245,4948
246,4948
247,4948
248,4948
249,4948
250,4948
251,4948
252,4948
253,4948
254,4948
255,4948
256,4948
257,4948
258,4948
259,4948
260,4948
261,4948
262,4948
263,4948
264,4948
265,4948
266,4948
267,4948
268,4948
269,4948
270,4948
271,4948
272,4948
273,4948
274,4948
275,4948
276,4948
277,4948
278,4948
279,4948
280,4948
281,4948
282,4948
283,4948
284,4948
285,4948
286,4948
287,4948
288,4948
289,4948
290,4948
291,4948
292,4948
293,4948
294,4948
295,4948
296,4948
297,4948
298,4948
299,4948
300,4948
301,4948
302,4948
303,4948
304,4948
305,4948
306,4948
307,4948
308,4948
309,4948
310,4948
311,4948
312,4948
313,4948
314,4948
315,4948
316,4948
317,4948
318,4948
319,4948
320,4948
321,4948
322,4948
323,4948
324,4948
325,4948
326,4948
327,4948
328,4948
329,4948
330,4948
331,4948
332,4948
333,4948
334,4948
335,4948
336,4948
337,4948
338,4948
339,4948
340,4948
341,4948
342,4948
343,4948
344,4948
345,4948
346,4948
347,4948
348,4948
349,4948
350,4948
351,4948
352,4948
353,4948
354,4948
355,4948
356,4948
357,4948
358,4948
359,4948
360,4948
361,4948
362,4948
363,4948
364,4948
365,4948
366,4948
367,4948
368,4948
369,4948
370,4948
371,4948
372,4948
373,4948
374,4948
375,4948
376,4948
377,4948
378,4948
379,4948
380,4948
381,4948
382,4948
383,4948
384,4948
385,4948
386,4948
387,4948
388,4948
389,4948
390,4948
391,4948
392,4948
393,4948
394,4948
395,4948
396,4948
397,4948
398,4948
399,4948
400,4948
401,4948
402,4948
403,4948
404,4948
405,4948
406,4948
407,4948
408,4948
409,4948
410,4948
411,4948
412,4948
413,4948
414,4948
415,4948
416,4948
417,4948
418,4948
419,4948
420,4948
421,4948
422,4948
423,4948
424,4948
425,4948
426,4948
427,4948
428,4948
429,4948
430,4948
431,4948
432,4948
433,4948
434,4948
435,4948
436,4948
437,4948
438,4948
439,4948
440,4948
441,4948
442,4948
443,4948
444,4948
445,4948
446,4948
447,4948
448,4948
449,4948
450,4948
451,4948
452,4948
453,4948
454,4948
455,4948
456,4948
457,4948
458,4948
459,4948
460,4948
461,4948
462,4948
463,4948
464,4948
465,4948
466,4948
467,4948
468,4948
469,4948
470,4948
471,4948
472,4948
473,4948
474,4948
475,4948
476,4948
477,4948
478,4948
479,4948
480,4948
481,4948
482,4948
483,4948
484,4948
485,4948
486,4948
487,4948
488,4948
489,4948
490,4948
491,4948
492,4948
493,4948
494,4948
495,4948
496,4948
497,4948
498,4948
499,4948
500,4948
501,4948
502,4948
503,4948
504,4948
505,4948
506,4948
507,4948
508,4948
509,4948
510,4948
511,4948
512,4948
513,4948
514,4948
515,4948
516,4948
517,4948
518,4948
519,4948
520,4948
521,4948
522,4948
523,4948
524,4948
525,4948
526,4948
527,4948
528,4948
529,4948
530,4948
531,4948
532,4948
533,4948
534,4948
535,4948
536,4948
537,4948
538,4948
539,4948
540,4948
541,4948
542,4948
543,4948
544,4948
545,4948
546,4948
547,4948
548,4948
549,4948
550,4948
551,4948
552,4948
553,4948
554,4948
555,4948
556,4948
557,4948
558,4948
559,4948
560,4948
561,4948
562,4948
563,4948
564,4948
565,4948
566,4948
567,4948
568,4948
569,4948
570,4948
571,4948
572,4948
573,4948
574,4948
575,4948
576,4948
577,4948
578,4948
579,4948
580,4948
581,4948
582,4948
583,4948
584,4948
585,4948
586,4948
587,4948
588,4948
589,4948
590,4948
591,4948
592,4948
593,4948
594,4948
595,4948
596,4948
597,4948
598,4948
599,4948
600,4948
601,4948
602,4948
603,4948
604,4948
605,4948
606,4948
607,4948
608,4948
609,4948
610,4948
611,4948
612,4948
613,4948
614,4948
615,4948
616,4948
617,4948
618,4948
619,4948
620,4948
621,4948
622,4948
623,4948
624,4948
625,4948
626,4948
627,4948
628,4948
629,4948
630,4948
631,4948
632,4948
633,4948
634,4948
635,4948
636,4948
637,4948
638,4948
639,4948
640,4948
641,4948
642,4948
643,4948
644,4948
645,4948
646,4948
647,4948
648,4948
649,4948
650,4948
651,4948
652,4948
653,4948
654,4948
655,4948
656,4948
657,4948
658,4948
659,4948
660,4948
661,4948
662,4948
663,4948
664,4948
665,4948
666,4948
667,4948
668,4948
669,4948
670,4948
671,4948
672,4948
673,4948
674,4948
675,4948
676,4948
677,4948
678,4948
679,4948
680,4948
681,4948
682,4948
683,4948
684,4948
685,4948
686,4948
687,4948
688,4948
689,4948
690,4948
691,4948
692,4948
693,4948
694,4948
695,4948
696,4948
697,4948
698,4948
699,4948
700,4948
701,4948
702,4948
703,4948
704,4948
